"start_id","end_id","type"
"term_425eeab4269e","KU_JTG_5150_2020_9.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_425eeab4269e","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_7699a0b69fa4","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_414a394944ac","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_dae3e05e56a4","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_add87a8386c8","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_4f754369e2dd","KU_JTG_5150_2020_1_2e4f6a8b","MENTIONED_IN_KU"
"term_4f754369e2dd","KU_JTG_5150_2020_8.2.1_6a7b8c9d","MENTIONED_IN_KU"
"term_4f754369e2dd","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_e4c33bce4a03","KU_JTG_5150_2020_1_2e4f6a8b","MENTIONED_IN_KU"
"term_00a4883a35d8","KU_JTG_5150_2020_1_2e4f6a8b","MENTIONED_IN_KU"
"term_d198493d6c3f","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_37a8ce93ccfa","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_b5f7d714d700","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_0399b6f84128","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_0399b6f84128","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_0399b6f84128","KU_JTG_5150_2020_9.5.3_8f1a2b3c","MENTIONED_IN_KU"
"term_bcb34d2b7453","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_bcb34d2b7453","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_bcb34d2b7453","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_6da6bc7b23e6","KU_JTG_5150_2020_2_1f4e6a2b","MENTIONED_IN_KU"
"term_89e5e14c8db9","KU_JTG_5150_2020_2_1f4e6a2b","MENTIONED_IN_KU"
"term_f1f1fb89b5ee","KU_JTG_5150_2020_10.2.7_f3e4a7b8","MENTIONED_IN_KU"
"term_f1f1fb89b5ee","KU_JTG_5150_2020_2_1f4e6a2b","MENTIONED_IN_KU"
"term_204efe77a1de","KU_JTG_5150_2020_2_1f4e6a2b","MENTIONED_IN_KU"
"term_8ddc9c49f923","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_f39b4826ba4d","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_61c0b292fa1d","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_c28d4c0402b6","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_a0c3ef81e58a","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_a5cb19312408","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_a41899f8cc67","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_1f717e5000c6","KU_JTG_5150_2020_2_8a3b4c5d","MENTIONED_IN_KU"
"term_1f717e5000c6","KU_JTG_5150_2020_9.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_1f717e5000c6","KU_JTG_5150_2020_9.2.2_4a7b2c9d","MENTIONED_IN_KU"
"term_166327aee362","KU_JTG_5150_2020_7.1.2_8a9b2c1d","MENTIONED_IN_KU"
"term_a40225549823","KU_JTG_5150_2020_7.1.2_8a9b2c1d","MENTIONED_IN_KU"
"term_a31f30758c58","KU_JTG_5150_2020_7.1.2_8a9b2c1d","MENTIONED_IN_KU"
"term_e18b5a01297b","KU_JTG_5150_2020_7.1.2_8a9b2c1d","MENTIONED_IN_KU"
"term_02c28bde06ec","KU_JTG_5150_2020_10.1.1_e1f2g3h4","MENTIONED_IN_KU"
"term_02c28bde06ec","KU_JTG_5150_2020_7.1.2_8a9b2c1d","MENTIONED_IN_KU"
"term_67bc34cf43a6","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_3c96c6544c9a","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_62cc8f71d55b","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_62cc8f71d55b","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_62cc8f71d55b","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_62cc8f71d55b","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_fcced864a0f0","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_8f425a0abb63","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_bbaff882af5b","KU_JTG_5150_2020_4_5f6e7a8b","MENTIONED_IN_KU"
"term_bbaff882af5b","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_4b42c3c73326","KU_JTG_5150_2020_4_5f6e7a8b","MENTIONED_IN_KU"
"term_6f4e0dae0a97","KU_JTG_5150_2020_4_5f6e7a8b","MENTIONED_IN_KU"
"term_9f65600d93c1","KU_JTG_5150_2020_4_5f6e7a8b","MENTIONED_IN_KU"
"term_d302bc639234","KU_JTG_5150_2020_4_5f6e7a8b","MENTIONED_IN_KU"
"term_58ddd23b7b5b","KU_JTG_5150_2020_8.1.2_4a7b2c9d","MENTIONED_IN_KU"
"term_01efb79f2ea7","KU_JTG_5150_2020_8.1.2_4a7b2c9d","MENTIONED_IN_KU"
"term_fe30c073ded1","KU_JTG_5150_2020_8.1.2_4a7b2c9d","MENTIONED_IN_KU"
"term_06b921d019b9","KU_JTG_5150_2020_8.1.2_4a7b2c9d","MENTIONED_IN_KU"
"term_1efde80db762","KU_JTG_5150_2020_8.2.1_6a7b8c9d","MENTIONED_IN_KU"
"term_6a66b9977f39","KU_JTG_5150_2020_8.2.1_6a7b8c9d","MENTIONED_IN_KU"
"term_be2412fa9975","KU_JTG_5150_2020_8.4.6_5c6d7e8f","MENTIONED_IN_KU"
"term_be2412fa9975","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_be2412fa9975","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_dba3f195f1c0","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_7dd4b384e96f","KU_JTG_5150_2020_8.4.6_5c6d7e8f","MENTIONED_IN_KU"
"term_7dd4b384e96f","KU_JTG_5150_2020_9.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_7dd4b384e96f","KU_JTG_5150_2020_9.3.6_8a7b6c5d","MENTIONED_IN_KU"
"term_7dd4b384e96f","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_7dd4b384e96f","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_bc8f97df64f6","KU_JTG_5150_2020_8.4.6_5c6d7e8f","MENTIONED_IN_KU"
"term_bc8f97df64f6","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_bc8f97df64f6","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_cf6e6bfc3a05","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_59d6302aec40","KU_JTG_5150_2020_8.4.6_7a8b9c0d","MENTIONED_IN_KU"
"term_cae8bf28da75","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_a807a4e99021","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_8ddf6bc95e32","KU_JTG_5150_2020_2_1f2e4a8c","MENTIONED_IN_KU"
"term_8ddf6bc95e32","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_8ddf6bc95e32","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_954e3054c11d","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_af724c708a8b","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_af724c708a8b","KU_JTG_5150_2020_8.4.6_1e2f3a4b","MENTIONED_IN_KU"
"term_0edec041f30a","KU_JTG_5150_2020_8.4.6_5c6d7e8f","MENTIONED_IN_KU"
"term_7c3dc8a34b13","KU_JTG_5150_2020_8.4.6_5c6d7e8f","MENTIONED_IN_KU"
"term_17c2366eb5c9","KU_JTG_5150_2020_9.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_55b4fd17d6ed","KU_JTG_5150_2020_9.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_dda3d32fc7f4","KU_JTG_5150_2020_9.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_5c1f6f9f94f3","KU_JTG_5150_2020_9.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_c28a642f46cf","KU_JTG_5150_2020_9.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_d307243cbfe9","KU_JTG_5150_2020_9.2.2_4a7b2c9d","MENTIONED_IN_KU"
"term_1735977dac9d","KU_JTG_5150_2020_9.2.2_4a7b2c9d","MENTIONED_IN_KU"
"term_f9faca525242","KU_JTG_5150_2020_9.2.2_4a7b2c9d","MENTIONED_IN_KU"
"term_e7b10a4c7e4b","KU_JTG_5150_2020_9.2.3_8f1a2b3c","MENTIONED_IN_KU"
"term_e94265eb63b3","KU_JTG_5150_2020_9.2.3_8f1a2b3c","MENTIONED_IN_KU"
"term_f08e6f175106","KU_JTG_5150_2020_9.2.3_8f1a2b3c","MENTIONED_IN_KU"
"term_2735ef0d7b3d","KU_JTG_5150_2020_9.2.3_8f1a2b3c","MENTIONED_IN_KU"
"term_e1b3bf6d5b30","KU_JTG_5150_2020_9.2.3_8f1a2b3c","MENTIONED_IN_KU"
"term_b7ebe8addf83","KU_JTG_5150_2020_9.2.4_8a7b6c5d","MENTIONED_IN_KU"
"term_1b74569aefa3","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_1b74569aefa3","KU_JTG_5150_2020_9.2.4_8a7b6c5d","MENTIONED_IN_KU"
"term_545c13bfcdd8","KU_JTG_5150_2020_9.2.4_8a7b6c5d","MENTIONED_IN_KU"
"term_e700bbd8bb6d","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_2c63666049a4","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_4a4ef2ea725f","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_4a88cfe0a85d","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_183ba2c23774","KU_JTG_5150_2020_9.2.4_3e2f1a9b","MENTIONED_IN_KU"
"term_8eda5a8a1388","KU_JTG_5150_2020_9.2.5_8a7b3c1d","MENTIONED_IN_KU"
"term_87e06e50a62c","KU_JTG_5150_2020_9.2.5_8a7b3c1d","MENTIONED_IN_KU"
"term_1c1a382a035b","KU_JTG_5150_2020_9.2.5_8a7b3c1d","MENTIONED_IN_KU"
"term_1c1a382a035b","KU_JTG_5150_2020_9.2.5_5e2f6a8b","MENTIONED_IN_KU"
"term_81029ab68860","KU_JTG_5150_2020_9.2.5_8a7b3c1d","MENTIONED_IN_KU"
"term_9d2998cca517","KU_JTG_5150_2020_9.2.5_5e2f6a8b","MENTIONED_IN_KU"
"term_ec31d64bc81e","KU_JTG_5150_2020_9.2.5_5e2f6a8b","MENTIONED_IN_KU"
"term_e805670703db","KU_JTG_5150_2020_9.2.5_5e2f6a8b","MENTIONED_IN_KU"
"term_91e0f9fb72bc","KU_JTG_5150_2020_9.2.5_9c4d1e7f","MENTIONED_IN_KU"
"term_cf0a69dc9f3f","KU_JTG_5150_2020_9.2.5_9c4d1e7f","MENTIONED_IN_KU"
"term_a6ba0f313628","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_e6a5330369a7","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_10dfac9a4231","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_10dfac9a4231","KU_JTG_5150_2020_9.2.7_6a8b3c1d","MENTIONED_IN_KU"
"term_b5f6c51004cf","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_7a52b4935f42","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_917357a2cb1e","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_f8bde537a07f","KU_JTG_5150_2020_9.2.6_8f3a1b2c","MENTIONED_IN_KU"
"term_000fcedd0368","KU_JTG_5150_2020_9.2.7_6a8b3c1d","MENTIONED_IN_KU"
"term_9d8c3106bff4","KU_JTG_5150_2020_9.2.7_6a8b3c1d","MENTIONED_IN_KU"
"term_de6aa3f8ffdf","KU_JTG_5150_2020_9.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_697783a16140","KU_JTG_5150_2020_9.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_4ae22170f679","KU_JTG_5150_2020_9.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_64c829aa06d6","KU_JTG_5150_2020_9.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_df334ebde185","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_a0dec15a489e","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_641bfe046ece","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_641bfe046ece","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_0f61227360de","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_5a1baaad3c3c","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_c3aec35c0ae0","KU_JTG_5150_2020__9.3.2_a1b2c3d4","MENTIONED_IN_KU"
"term_635ad8a23fe8","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_837aca9367bf","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_2cf8d8a073a2","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_6af01f978882","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_6af01f978882","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_826a8ce84fb1","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_d23de6864c1b","KU_JTG_5150_2020__9.3.2_e5f6g7h8","MENTIONED_IN_KU"
"term_34f9a0309ad3","KU_JTG_5150_2020__9.3.2_i9j0k1l2","MENTIONED_IN_KU"
"term_6660ec614298","KU_JTG_5150_2020__9.3.2_i9j0k1l2","MENTIONED_IN_KU"
"term_f52c373959c5","KU_JTG_5150_2020__9.3.2_i9j0k1l2","MENTIONED_IN_KU"
"term_9b864a36544c","KU_JTG_5150_2020__9.3.2_i9j0k1l2","MENTIONED_IN_KU"
"term_6dc4db2c7127","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_d6938c222269","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_bf8f5097784f","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_594c3ff1acba","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_594c3ff1acba","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_b09a42783169","KU_JTG_5150_2020_9.3.3_8a7b6c5d","MENTIONED_IN_KU"
"term_267a6d6695b9","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_d3c557c07731","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_888e5e5b1154","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_61b2b61f36da","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_9a0c8ab83c62","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_9a0c8ab83c62","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_459b22f92e7d","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_f049f00ec0e5","KU_JTG_5150_2020_9.3.4_8a7b6c5d","MENTIONED_IN_KU"
"term_33a26eef1f08","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_da520a1cc573","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_a15275f66e2e","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_205343784c4a","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_ce0206a96ce6","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_ff26cecdabc7","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_0e336f50ff28","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_0e336f50ff28","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_0e336f50ff28","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_0e336f50ff28","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_0e336f50ff28","KU_JTG_5150_2020_9.5.2_f1e2d3c4","MENTIONED_IN_KU"
"term_36f38723696b","KU_JTG_5150_2020_9.3.5_8a7b6c5d","MENTIONED_IN_KU"
"term_ce7909951d21","KU_JTG_5150_2020_9.3.6_8a7b6c5d","MENTIONED_IN_KU"
"term_d601a494e08c","KU_JTG_5150_2020_9.3.6_8a7b6c5d","MENTIONED_IN_KU"
"term_4c1da5a27c73","KU_JTG_5150_2020_9.3.6_8a7b6c5d","MENTIONED_IN_KU"
"term_18a73312fa9a","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_c4ead9828df9","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_3c9e5b55b0a0","KU_JTG_5150_2020_9.4.3_8a7b6c5d","MENTIONED_IN_KU"
"term_3c9e5b55b0a0","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_3c9e5b55b0a0","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_a61949ee8b24","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_c9281f0b7b4a","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_c9281f0b7b4a","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_c9281f0b7b4a","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_c9281f0b7b4a","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_6a042e9e075a","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_6a042e9e075a","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_6a042e9e075a","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_dbb237d206fc","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_145bb6fb3812","KU_JTG_5150_2020_9.4.1_8a7b3c2d","MENTIONED_IN_KU"
"term_b691c18be917","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_dbfdabb82799","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_d84f1a010f1e","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_7f051ae00923","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_4881ba48d053","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_ad6326cdd6f3","KU_JTG_5150_2020_9.4.1_f1e2d3c4","MENTIONED_IN_KU"
"term_0d9b6e54d549","KU_JTG_5150_2020_9.4.3_8a7b6c5d","MENTIONED_IN_KU"
"term_9666bb9374b2","KU_JTG_5150_2020_9.4.3_8a7b6c5d","MENTIONED_IN_KU"
"term_0cfcff32fcc4","KU_JTG_5150_2020_9.4.3_8a7b6c5d","MENTIONED_IN_KU"
"term_5fdf8ef6d67c","KU_JTG_5150_2020_9.4.3_8a7b6c5d","MENTIONED_IN_KU"
"term_5fdf8ef6d67c","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"term_0fca0baedb97","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_6b9f1257c2de","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_94eda650d4ae","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_d4f72b5e4181","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_a2987c826625","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_caa60420cee4","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_f13551b2be52","KU_JTG_5150_2020_9.4.4_8a7b6c5d","MENTIONED_IN_KU"
"term_8563426d4d32","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_7095f2723163","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_6feb6906fc18","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_92a20cef81d9","KU_JTG_5150_2020_9.5.2_f1e2d3c4","MENTIONED_IN_KU"
"term_92a20cef81d9","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_92a20cef81d9","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_9390a9220431","KU_JTG_5150_2020_9.5.1_8a7b6c5d","MENTIONED_IN_KU"
"term_7fe6ae1086a1","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_34a526932d5c","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_1d7838909c09","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_6d8b88143de0","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_5dac96efa57b","KU_JTG_5150_2020_9.5.1_e4f3g2h1","MENTIONED_IN_KU"
"term_e4e6db15612a","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_408e795f418b","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_4f4b550ebdd7","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_747aea549c57","KU_JTG_5150_2020_9.5.3_8f1a2b3c","MENTIONED_IN_KU"
"term_03ebc85f8040","KU_JTG_5150_2020_9.5.3_8f1a2b3c","MENTIONED_IN_KU"
"term_63350dbde99f","KU_JTG_5150_2020_9.5.3_8f1a2b3c","MENTIONED_IN_KU"
"term_5cf7c376049c","KU_JTG_5150_2020_9.5.3_8f1a2b3c","MENTIONED_IN_KU"
"term_4930d1266222","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_af414bc88a57","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_907b8a000b24","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_35db984cdcf4","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_d0d2845613df","KU_JTG_5150_2020_9.5.4_8a7b2c1d","MENTIONED_IN_KU"
"term_8f8350b97917","KU_JTG_5150_2020_10.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_78f86c2d6657","KU_JTG_5150_2020_10.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_398cd2a2bf12","KU_JTG_5150_2020_10.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_37a693925054","KU_JTG_5150_2020_10.2.1_b8c9d0e1","MENTIONED_IN_KU"
"term_37a693925054","KU_JTG_5150_2020_10.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_ff59fb889bdc","KU_JTG_5150_2020_10.1.1_8f3a1b2c","MENTIONED_IN_KU"
"term_6cf3dea4c6c3","KU_JTG_5150_2020_10.2.1_d4e5f6a7","MENTIONED_IN_KU"
"term_6cf3dea4c6c3","KU_JTG_5150_2020_10.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_729539ad1c5d","KU_JTG_5150_2020_10.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_524e402f0ec3","KU_JTG_5150_2020_10.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_246df7d8db84","KU_JTG_5150_2020_10.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_ef5a81c0df13","KU_JTG_5150_2020_10.2.1_8f3a1b2c","MENTIONED_IN_KU"
"term_ef5a81c0df13","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_84a70c5dcdbb","KU_JTG_5150_2020_10.2.1_d4e5f6a7","MENTIONED_IN_KU"
"term_8718df36e654","KU_JTG_5150_2020_10.2.1_d4e5f6a7","MENTIONED_IN_KU"
"term_5d80bc06c6c3","KU_JTG_5150_2020_10.2.1_d4e5f6a7","MENTIONED_IN_KU"
"term_bd55a94136a4","KU_JTG_5150_2020_10.2.1_d4e5f6a7","MENTIONED_IN_KU"
"term_f4ed5a48ba96","KU_JTG_5150_2020_10.2.1_b8c9d0e1","MENTIONED_IN_KU"
"term_a3087688af22","KU_JTG_5150_2020_10.2.1_b8c9d0e1","MENTIONED_IN_KU"
"term_9cba16c222ef","KU_JTG_5150_2020_10.2.1_b8c9d0e1","MENTIONED_IN_KU"
"term_9cba16c222ef","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_060fd4716cde","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_6fc5cec01ada","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_dd5916ec9167","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_d8b2fc2fc3d9","KU_JTG_5150_2020_1_1f2a8b4e","MENTIONED_IN_KU"
"term_6de41b7f35a4","KU_JTG_5150_2020_1_1f2a8b4e","MENTIONED_IN_KU"
